-0.098,6
-0.097,13
-0.096,6
-0.095,16
-0.094,9
-0.093,5
-0.092,3
-0.091,158
-0.09,9
-0.089,19
-0.088,19
-0.087,25
-0.086,16
-0.085,12
-0.084,3
-0.083,127
-0.082,9
-0.081,11
-0.08,52
-0.079,19
-0.078,10
-0.077,101
-0.076,15
-0.075,19
-0.074,35
-0.073,17
-0.072,13
-0.071,71
-0.07,29
-0.069,18
-0.068,23
-0.067,132
-0.066,9
-0.065,15
-0.064,15
-0.063,118
-0.062,18
-0.061,21
-0.06,24
-0.059,76
-0.058,17
-0.057,51
-0.056,95
-0.055,21
-0.054,26
-0.053,75
-0.052,31
-0.051,25
-0.05,110
-0.049,17
-0.048,109
-0.047,27
-0.046,21
-0.045,76
-0.044,41
-0.043,74
-0.042,77
-0.041,36
-0.04,129
-0.039,32
-0.038,119
-0.037,80
-0.036,71
-0.035,62
-0.034,65
-0.033,87
-0.032,97
-0.031,74
-0.03,87
-0.029,107
-0.028,83
-0.027,88
-0.026,103
-0.025,108
-0.024,105
-0.023,106
-0.022,107
-0.021,109
-0.02,166
-0.019,240
-0.018,204
-0.017,187
-0.016,160
-0.015,174
-0.014,223
-0.013,265
-0.012,308
-0.011,234
-0.01,407
-0.009,429
-0.008,319
-0.007,384
-0.006,901
-0.005,498
-0.004,682
-0.003,798
-0.002,957
-0.001,1171
0.0,21239
0.001,1157
0.002,936
0.003,781
0.004,618
0.005,514
0.006,849
0.007,380
0.008,323
0.009,398
0.01,409
0.011,210
0.012,300
0.013,246
0.014,196
0.015,187
0.016,169
0.017,159
0.018,182
0.019,216
0.02,187
0.021,107
0.022,87
0.023,96
0.024,123
0.025,98
0.026,107
0.027,97
0.028,84
0.029,119
0.03,76
0.031,83
0.032,87
0.033,88
0.034,87
0.035,40
0.036,54
0.037,59
0.038,77
0.039,46
0.04,94
0.041,28
0.042,112
0.043,72
0.044,22
0.045,62
0.046,27
0.047,25
0.048,84
0.049,23
0.05,93
0.051,18
0.052,15
0.053,110
0.054,19
0.055,18
0.056,64
0.057,25
0.058,24
0.059,78
0.06,17
0.061,36
0.062,15
0.063,72
0.064,29
0.065,26
0.066,8
0.067,99
0.068,11
0.069,17
0.07,9
0.071,123
0.072,11
0.073,22
0.074,15
0.075,22
0.076,13
0.077,77
0.078,20
0.079,8
0.08,32
0.081,25
0.082,13
0.083,84
0.084,4
0.085,8
0.086,21
0.087,47
0.088,10
0.089,13
0.09,8
0.091,104
0.092,5
0.093,9
0.094,20
0.095,16
0.096,12
0.097,4
0.098,11
0.099,8
0.1,152
0.101,5
0.102,4
0.103,8
0.104,8
0.105,18
0.106,4
0.107,12
0.108,7
0.109,5
0.111,141
0.112,5
0.113,7
0.114,17
0.115,13
0.116,8
0.117,4
0.118,26
0.119,7
0.12,29
0.121,13
0.122,8
0.123,3
0.124,3
0.125,100
0.126,4
0.127,5
0.128,2
0.129,18
0.13,9
0.131,3
0.132,4
0.133,55
0.134,2
0.135,7
0.136,28
0.137,3
0.138,2
0.139,7
0.14,4
0.141,1
0.142,1
0.143,106
0.144,1
0.145,2
0.146,12
0.147,8
0.148,5
0.149,2
0.15,27
0.152,4
0.153,4
0.154,59
0.155,2
0.156,6
0.157,6
0.158,11
0.16,18
0.161,7
0.162,1
0.163,5
0.164,3
0.165,3
0.167,107
0.168,1
0.169,1
0.17,4
0.171,3
0.172,4
0.173,4
0.174,4
0.175,6
0.176,34
0.177,1
0.178,1
0.179,6
0.18,7
0.182,51
0.183,1
0.184,1
0.185,2
0.186,4
0.187,7
0.188,7
0.19,16
0.192,1
0.194,6
0.195,3
0.196,1
0.197,5
0.198,1
0.199,1
0.2,122
0.204,3
0.205,2
0.206,2
0.207,1
0.208,6
0.209,1
0.21,1
0.211,4
0.212,7
0.213,3
0.214,10
0.215,1
0.216,1
0.217,8
0.218,3
0.219,1
0.22,5
0.221,1
0.222,19
0.224,1
0.225,4
0.226,2
0.227,9
0.228,2
0.229,2
0.23,5
0.231,9
0.232,1
0.233,3
0.234,2
0.235,1
0.236,3
0.238,4
0.239,3
0.24,3
0.241,1
0.242,2
0.243,1
0.244,1
0.245,1
0.247,1
0.248,1
0.25,121
0.255,1
0.256,2
0.258,1
0.259,1
0.26,1
0.261,4
0.262,2
0.263,2
0.265,1
0.267,13
0.268,3
0.269,1
0.27,2
0.273,14
0.275,1
0.278,3
0.28,4
0.281,2
0.282,2
0.284,2
0.285,1
0.286,32
0.287,1
0.29,2
0.292,7
0.294,4
0.296,2
0.297,1
0.298,1
0.3,20
0.301,2
0.303,1
0.304,2
0.308,8
0.311,3
0.313,1
0.314,2
0.316,4
0.317,1
0.318,3
0.32,1
0.321,2
0.325,2
0.328,1
0.329,1
0.333,145
0.338,1
0.34,1
0.341,1
0.343,1
0.346,2
0.348,1
0.35,7
0.351,1
0.352,1
0.353,1
0.354,1
0.357,5
0.36,1
0.364,18
0.365,1
0.368,1
0.37,3
0.371,4
0.374,1
0.375,10
0.379,2
0.38,1
0.381,1
0.383,2
0.385,4
0.387,1
0.389,2
0.395,1
0.4,41
0.402,1
0.408,2
0.409,2
0.412,1
0.415,2
0.417,7
0.425,1
0.429,32
0.437,1
0.438,2
0.442,2
0.443,1
0.444,5
0.45,2
0.455,3
0.458,1
0.467,2
0.468,1
0.471,1
0.475,2
0.485,2
0.486,1
0.489,1
0.492,1
0.5,102
0.515,2
0.519,2
0.52,1
0.533,1
0.538,5
0.543,1
0.545,5
0.556,3
0.571,7
0.575,1
0.579,1
0.583,2
0.588,1
0.6,18
0.602,1
0.61,1
0.613,1
0.615,1
0.618,1
0.622,1
0.625,2
0.639,1
0.65,1
0.659,1
0.667,21
0.68,2
0.688,1
0.692,1
0.7,3
0.714,4
0.744,1
0.75,4
0.765,1
0.769,1
0.773,1
0.774,1
0.778,1
0.8,13
0.818,1
0.825,1
0.833,1
0.842,1
0.843,1
0.875,1
0.878,1
0.889,1
0.912,1
0.92,1
0.923,1
0.935,1
0.956,1
0.97,1
0.985,1
1.0,67
1.04,1
1.041,1
1.049,1
1.069,2
1.099,1
1.125,1
1.191,1
1.2,1
1.227,2
1.25,3
1.308,1
1.333,4
1.4,1
1.429,2
1.45,1
1.5,7
1.55,1
1.6,2
1.667,2
1.75,3
1.9,1
2.0,6
2.167,1
2.333,2
2.5,1
2.529,1
2.596,1
2.7,1
3.0,8
3.08,2
3.118,1
3.231,1
4.0,8
4.455,1
4.625,1
4.833,1
5.0,1
6.0,1
6.5,2
7.0,1
9.0,3
10.111,1
14.0,1
399.0,1
